59.5974,35.7615
19.8189,7.13524
6.59694,1.42477
2.19665,0.284538
0.731564,0.0568285
0.243661,0.0113502
0.0811615,0.00226697
0.0270356,0.000452785
0.00900618,9.04361e-05
0.00300027,1.80631e-05
0.000999521,3.60783e-06
0.000332993,7.20608e-07
0.00011094,1.43931e-07
3.69614e-05,2.8748e-08
1.23145e-05,5.74197e-09
4.10291e-06,1.14687e-09
1.36701e-06,2.2907e-10
4.5547e-07,0
1.51758e-07,0
5.05649e-08,0
1.68481e-08,0
5.61379e-09,0
1.87053e-09,0
6.23273e-10,0
